File Name,ahash,phash,dhash,label
l011004ss7037-01a_L2_0_0511002_262_20.png,11,0,5,NG
l011004ss7037-01a_L2_0_0511002_262_217.png,33,19,13,NG
l011004ss7037-01a_L2_0_0511002_262_229.png,30,18,27,NG
l011004ss7037-01a_L2_0_0511002_262_249.png,32,16,15,NG
l011004ss7037-01a_L2_0_0511002_262_32.png,17,3,1,NG
l011004ss7037-01a_L2_0_0511002_262_35.png,48,3,0,NG
l011004ss7037-01a_L2_0_0511002_262_40.png,29,20,12,NG
l011004ss7037-01a_L2_0_0511002_264_112.png,46,17,7,NG
l011004ss7037-01a_L2_0_0511002_264_115.png,22,21,3,NG
l011004ss7037-01a_L2_0_0511002_266_147.png,27,4,28,NG
l011004ss7037-01a_L2_0_0511002_371_235.png,28,3,15,NG
l011004ss7037-01a_L2_0_0511002_387_234.png,28,22,22,NG
l011004ss7037-01a_L2_0_0511002_387_25.png,27,16,25,NG
l011004ss7037-01a_L2_0_0511002_387_38.png,39,18,28,NG
l011004ss7037-01a_L2_0_0511002_387_50.png,32,16,27,NG
l011004ss7037-01a_L2_0_0511002_387_62.png,47,27,27,NG
l011004ss7037-01a_L2_0_0511002_387_68.png,37,3,22,NG
l011004ss7037-01a_L2_0_0511002_387_90.png,33,21,29,NG
l011004ss7037-01a_L2_0_0511002_394_146.png,34,4,28,NG
l011004ss7037-01a_L2_0_0511002_394_207.png,31,3,31,NG
l011004ss7037-01a_L2_0_0511002_394_218.png,29,21,22,NG
l011004ss7037-01a_L2_0_0511002_394_60.png,26,21,22,NG
l011004ss7037-01a_L2_0_0511002_394_97.png,39,17,24,NG
l011004ss7037-01a_L2_0_0511002_397_158.png,30,5,24,NG
l011004ss7037-01a_L2_0_0511002_397_198.png,32,31,26,NG
l011004ss7037-01a_L2_0_0511002_397_208.png,26,17,20,NG
l011004ss7037-01a_L2_0_0511002_397_211.png,30,15,27,NG
l011004ss7037-01a_L2_0_0511002_397_36.png,29,21,30,NG
l011004ss7037-01a_L2_0_0511002_397_71.png,36,5,22,NG
l011004ss7037-01a_L2_0_0511002_397_79.png,30,17,26,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1231.png,45,14,9,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1232.png,36,15,20,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1233.png,42,30,26,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1235.png,22,27,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1236.png,37,30,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1238.png,34,7,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_124.png,31,18,24,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1240.png,28,12,29,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1241.png,31,30,28,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1243.png,28,31,29,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1246.png,32,4,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1247.png,32,7,24,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1248.png,32,4,17,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_125.png,32,19,26,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1250.png,36,20,15,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1251.png,24,33,31,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1254.png,41,13,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1256.png,39,15,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1257.png,35,15,30,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1259.png,36,9,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_126.png,39,4,19,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1260.png,32,4,19,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1262.png,32,4,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1263.png,34,7,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1264.png,38,27,20,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1265.png,32,4,32,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1267.png,32,3,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1268.png,33,13,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_127.png,29,2,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1270.png,31,12,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1271.png,34,7,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1274.png,39,21,27,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1275.png,32,4,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1276.png,35,11,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1277.png,32,4,20,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1278.png,30,12,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1280.png,34,27,26,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1281.png,30,11,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1282.png,30,31,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1283.png,32,3,15,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1284.png,32,3,9,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1285.png,33,3,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1286.png,34,15,23,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1287.png,40,31,31,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1288.png,32,4,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1289.png,34,28,24,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_129.png,43,3,23,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1290.png,32,3,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1292.png,32,3,15,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1293.png,32,3,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1294.png,32,4,7,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1295.png,38,7,29,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1296.png,32,3,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1297.png,33,31,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1299.png,47,28,17,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_130.png,32,4,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1301.png,24,11,34,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1303.png,33,7,15,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1538.png,24,4,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1539.png,24,5,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_154.png,43,5,21,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1540.png,24,5,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1543.png,32,5,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1544.png,16,3,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1545.png,33,4,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1549.png,17,9,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_155.png,44,5,21,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1550.png,23,11,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1552.png,26,10,25,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1553.png,35,13,17,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1555.png,35,10,28,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1559.png,51,32,20,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1560.png,33,31,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1564.png,27,29,28,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1565.png,38,28,24,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1566.png,30,23,31,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1567.png,35,27,21,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1568.png,36,27,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1569.png,39,18,32,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_157.png,42,29,28,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1572.png,25,18,27,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1574.png,34,6,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1727.png,32,4,8,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1728.png,32,3,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1729.png,32,5,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1730.png,32,4,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1731.png,32,3,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1732.png,32,3,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1733.png,32,4,14,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1734.png,32,4,21,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1735.png,32,3,16,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1736.png,32,4,11,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1738.png,33,11,18,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1739.png,32,3,17,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1740.png,32,4,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1741.png,28,9,12,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1742.png,32,4,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1744.png,20,9,9,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1747.png,34,12,29,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1748.png,6,7,11,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1749.png,12,15,19,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_175.png,24,4,48,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1751.png,10,10,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1753.png,6,8,11,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1755.png,37,31,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1757.png,11,34,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_176.png,37,16,24,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1760.png,16,3,21,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1761.png,16,6,22,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1763.png,21,3,13,NG
l11104eg0010gd_02S_0_A210405022-0079-23_53_1764.png,24,3,11,NG
m065006tt1638-10a_L2_25_0513001_213_27.png,10,18,28,NG
m065006tt1638-10a_L2_25_0513001_213_29.png,13,21,28,NG
m065006tt1638-10a_L2_25_0513001_218_1.png,33,22,18,NG
m065006tt1638-10a_L2_25_0513001_218_124.png,41,15,28,NG
m065006tt1638-10a_L2_25_0513001_218_129.png,28,19,15,NG
m065006tt1638-10a_L2_25_0513001_218_13.png,44,3,12,NG
m065006tt1638-10a_L2_25_0513001_218_132.png,34,18,22,NG
m065006tt1638-10a_L2_25_0513001_218_134.png,33,10,16,NG
m065006tt1638-10a_L2_25_0513001_218_135.png,35,16,26,NG
m065006tt1638-10a_L2_25_0513001_218_136.png,38,22,22,NG
m065006tt1638-10a_L2_25_0513001_218_137.png,32,24,18,NG
m065006tt1638-10a_L2_25_0513001_218_138.png,49,19,16,NG
m065006tt1638-10a_L2_25_0513001_218_14.png,46,17,31,NG
m065006tt1638-10a_L2_25_0513001_218_141.png,40,29,21,NG
m065006tt1638-10a_L2_25_0513001_218_142.png,31,21,22,NG
m065006tt1638-10a_L2_25_0513001_218_144.png,27,15,17,NG
m065006tt1638-10a_L2_25_0513001_218_145.png,37,29,23,NG
m065006tt1638-10a_L2_25_0513001_218_146.png,22,19,20,NG
m065006tt1638-10a_L2_25_0513001_218_147.png,33,23,19,NG
m065006tt1638-10a_L2_25_0513001_218_151.png,47,4,16,NG
m065006tt1638-10a_L2_25_0513001_218_152.png,51,2,17,NG
m065006tt1638-10a_L2_25_0513001_218_153.png,50,5,14,NG
m065006tt1638-10a_L2_25_0513001_218_154.png,57,4,17,NG
m065006tt1638-10a_L2_25_0513001_218_156.png,58,5,23,NG
m065006tt1638-10a_L2_25_0513001_218_157.png,48,4,16,NG
m065006tt1638-10a_L2_25_0513001_218_159.png,43,3,25,NG
m065006tt1638-10a_L2_25_0513001_218_161.png,29,16,19,NG
m065006tt1638-10a_L2_25_0513001_218_162.png,22,18,22,NG
m065006tt1638-10a_L2_25_0513001_218_163.png,38,19,28,NG
m065006tt1638-10a_L2_25_0513001_218_165.png,28,23,19,NG
m065006tt1638-10a_L2_25_0513001_218_166.png,23,14,24,NG
m065006tt1638-10a_L2_25_0513001_218_167.png,43,29,23,NG
m065006tt1638-10a_L2_25_0513001_218_168.png,21,10,25,NG
m065006tt1638-10a_L2_25_0513001_218_169.png,23,26,23,NG
m065006tt1638-10a_L2_25_0513001_218_177.png,57,4,21,NG
m065006tt1638-10a_L2_25_0513001_218_181.png,52,13,21,NG
m065006tt1638-10a_L2_25_0513001_218_23.png,20,2,24,NG
m065006tt1638-10a_L2_25_0513001_218_24.png,61,18,36,NG
m065006tt1638-10a_L2_25_0513001_218_3.png,37,21,16,NG
m065006tt1638-10a_L2_25_0513001_218_31.png,16,2,23,NG
m065006tt1638-10a_L2_25_0513001_218_37.png,42,21,28,NG
m065006tt1638-10a_L2_25_0513001_218_38.png,29,24,20,NG
m065006tt1638-10a_L2_25_0513001_218_42.png,37,22,28,NG
m065006tt1638-10a_L2_25_0513001_218_52.png,31,18,24,NG
m065006tt1638-10a_L2_25_0513001_218_53.png,31,24,24,NG
m065006tt1638-10a_L2_25_0513001_218_56.png,37,14,21,NG
m065006tt1638-10a_L2_25_0513001_218_57.png,34,15,25,NG
m065006tt1638-10a_L2_25_0513001_218_59.png,38,9,44,NG
m065006tt1638-10a_L2_25_0513001_218_60.png,28,18,28,NG
m065006tt1638-10a_L2_25_0513001_218_61.png,40,16,23,NG
m065006tt1638-10a_L2_25_0513001_218_62.png,32,23,16,NG
m065006tt1638-10a_L2_25_0513001_218_63.png,29,22,17,NG
m065006tt1638-10a_L2_25_0513001_218_64.png,28,23,27,NG
m065006tt1638-10a_L2_25_0513001_218_65.png,24,22,27,NG
m065006tt1638-10a_L2_25_0513001_218_66.png,26,21,33,NG
m065006tt1638-10a_L2_25_0513001_218_67.png,36,23,26,NG
m065006tt1638-10a_L2_25_0513001_218_68.png,31,22,20,NG
m065006tt1638-10a_L2_25_0513001_218_72.png,30,17,18,NG
m065006tt1638-10a_L2_25_0513001_218_74.png,33,22,24,NG
m065006tt1638-10a_L2_25_0513001_218_79.png,29,22,19,NG
m065006tt1638-10a_L2_25_0513001_218_80.png,31,23,30,NG
m065006tt1638-10a_L2_25_0513001_218_84.png,56,19,26,NG
m065006tt1638-10a_L2_25_0513001_218_87.png,25,13,30,NG
m065006tt1638-10a_L2_25_0513001_219_29.png,41,23,16,NG
m065006tt1638-10a_L2_25_0513001_219_30.png,50,29,33,NG
m065006tt1638-10a_L2_25_0513001_219_38.png,39,28,24,NG
m065006tt1638-10a_L2_25_0513001_219_45.png,36,24,19,NG
m065006tt1638-10a_L2_25_0513001_219_9.png,51,24,19,NG
m065006tt1638-10a_L2_25_0513001_219_92.png,47,28,33,NG
m065006tt1638-10a_L2_25_0513001_231_17.png,46,20,21,NG
m065006tt1638-10a_L2_25_0513001_231_20.png,48,14,23,NG
m065006tt1638-10a_L2_25_0513001_231_21.png,51,13,25,NG
m065006tt1638-10a_L2_25_0513001_231_25.png,54,14,20,NG
m065006tt1638-10a_L2_25_0513001_231_27.png,57,12,21,NG
m065006tt1638-10a_L2_25_0513001_231_28.png,54,13,21,NG
m065006tt1638-10a_L2_25_0513001_231_30.png,55,9,19,NG
m065006tt1638-10a_L2_25_0513001_231_37.png,55,3,28,NG
m065006tt1638-10a_L2_25_0513001_231_39.png,50,7,23,NG
m065006tt1638-10a_L2_25_0513001_231_42.png,48,12,23,NG
m065006tt1638-10a_L2_25_0513001_231_44.png,51,11,23,NG
m065006tt1638-10a_L2_25_0513001_231_49.png,59,12,21,NG
m065006tt1638-10a_L2_25_0513001_231_52.png,50,11,27,NG
m065006tt1638-10a_L2_25_0513001_231_53.png,57,12,16,NG
m065006tt1638-10a_L2_25_0513001_231_60.png,53,13,16,NG
m065006tt1638-10a_L2_25_0513001_231_61.png,57,15,20,NG
m065006tt1638-10a_L2_25_0513001_231_64.png,52,24,24,NG
m065006tt1638-10a_L2_25_0513001_232_102.png,56,4,23,NG
m065006tt1638-10a_L2_25_0513001_232_103.png,59,3,14,NG
m065006tt1638-10a_L2_25_0513001_232_104.png,48,4,22,NG
m065006tt1638-10a_L2_25_0513001_232_12.png,32,24,26,NG
m065006tt1638-10a_L2_25_0513001_232_13.png,38,19,31,NG
m065006tt1638-10a_L2_25_0513001_232_18.png,29,20,33,NG
m065006tt1638-10a_L2_25_0513001_232_27.png,51,13,16,NG
m065006tt1638-10a_L2_25_0513001_232_28.png,55,13,22,NG
m065006tt1638-10a_L2_25_0513001_232_32.png,54,7,10,NG
m065006tt1638-10a_L2_25_0513001_232_33.png,62,12,19,NG
m065006tt1638-10a_L2_25_0513001_232_34.png,56,9,18,NG
m065006tt1638-10a_L2_25_0513001_232_35.png,43,11,20,NG
m065006tt1638-10a_L2_25_0513001_232_37.png,28,22,10,NG
m065006tt1638-10a_L2_25_0513001_232_38.png,48,13,20,NG
m065006tt1638-10a_L2_25_0513001_232_41.png,50,15,19,NG
m065006tt1638-10a_L2_25_0513001_232_43.png,50,19,26,NG
m065006tt1638-10a_L2_25_0513001_232_44.png,57,16,24,NG
m065006tt1638-10a_L2_25_0513001_232_45.png,53,19,23,NG
m065006tt1638-10a_L2_25_0513001_232_48.png,45,28,19,NG
m065006tt1638-10a_L2_25_0513001_232_51.png,30,21,23,NG
m065006tt1638-10a_L2_25_0513001_232_52.png,26,20,15,NG
m065006tt1638-10a_L2_25_0513001_232_53.png,28,22,24,NG
m065006tt1638-10a_L2_25_0513001_232_54.png,53,20,19,NG
m065006tt1638-10a_L2_25_0513001_232_58.png,29,15,12,NG
m065006tt1638-10a_L2_25_0513001_232_64.png,27,17,19,NG
m065006tt1638-10a_L2_25_0513001_232_81.png,30,32,11,NG
m065006tt1638-10a_L2_25_0513001_232_9.png,40,25,39,NG
m065006tt1638-10a_L2_25_0513001_232_96.png,29,12,19,NG
m065006tt1638-10a_L2_25_0513001_232_97.png,31,27,25,NG
m065006tt1638-10a_L2_25_0513001_232_98.png,36,32,24,NG
m065006tt1638-10a_L2_25_0513001_509_11.png,32,24,15,NG
m065006tt1638-10a_L2_25_0513001_509_12.png,51,11,20,NG
m065006tt1638-10a_L2_25_0513001_509_15.png,50,14,24,NG
m065006tt1638-10a_L2_25_0513001_509_19.png,53,17,22,NG
m065006tt1638-10a_L2_25_0513001_509_7.png,37,7,21,NG
m065006tt1638-10a_L2_8_051206_113_0.png,9,13,18,NG
m065006tt1638-10a_L2_8_051206_120_11.png,14,14,21,NG
m065006tt1638-10a_L2_8_051206_120_13.png,51,11,25,NG
m065006tt1638-10a_L2_8_051206_120_14.png,51,9,26,NG
m065006tt1638-10a_L2_8_051206_120_15.png,51,10,20,NG
m065006tt1638-10a_L2_8_051206_120_18.png,4,20,40,NG
m065006tt1638-10a_L2_8_051206_120_2.png,51,9,27,NG
m065006tt1638-10a_L2_8_051206_120_49.png,50,10,26,NG
m065006tt1638-10a_L2_8_051206_120_51.png,50,9,25,NG
m065006tt1638-10a_L2_8_051206_120_54.png,50,10,26,NG
m065006tt1638-10a_L2_8_051206_120_55.png,51,10,27,NG
m065006tt1638-10a_L2_8_051206_120_60.png,52,8,28,NG
m065006tt1638-10a_L2_8_051206_120_61.png,51,8,26,NG
m065006tt1638-10a_L2_8_051206_120_62.png,51,9,20,NG
m065006tt1638-10a_L2_8_051206_120_65.png,52,10,24,NG
m065006tt1638-10a_L2_8_051206_120_7.png,51,10,26,NG
m065006tt1638-10a_L3_25_0513001_213_103.png,25,14,23,NG
m065006tt1638-10a_L3_25_0513001_213_104.png,32,19,28,NG
m065006tt1638-10a_L3_25_0513001_213_105.png,35,4,27,NG
m065006tt1638-10a_L3_25_0513001_213_106.png,30,16,20,NG
m065006tt1638-10a_L3_25_0513001_213_107.png,45,4,20,NG
m065006tt1638-10a_L3_25_0513001_213_108.png,40,4,26,NG
m065006tt1638-10a_L3_25_0513001_213_114.png,33,18,22,NG
m065006tt1638-10a_L3_25_0513001_213_122.png,32,21,32,NG
m065006tt1638-10a_L3_25_0513001_213_123.png,19,24,17,NG
m065006tt1638-10a_L3_25_0513001_213_126.png,53,15,22,NG
m065006tt1638-10a_L3_25_0513001_213_127.png,39,4,28,NG
m065006tt1638-10a_L3_25_0513001_213_137.png,32,11,20,NG
m065006tt1638-10a_L3_25_0513001_213_140.png,35,23,23,NG
m065006tt1638-10a_L3_25_0513001_213_141.png,40,19,26,NG
m065006tt1638-10a_L3_25_0513001_213_142.png,28,14,35,NG
m065006tt1638-10a_L3_25_0513001_213_143.png,39,14,33,NG
m065006tt1638-10a_L3_25_0513001_213_144.png,43,19,26,NG
m065006tt1638-10a_L3_25_0513001_213_145.png,41,18,22,NG
m065006tt1638-10a_L3_25_0513001_213_147.png,32,25,27,NG
m065006tt1638-10a_L3_25_0513001_213_15.png,53,12,20,NG
m065006tt1638-10a_L3_25_0513001_213_158.png,15,16,21,NG
m065006tt1638-10a_L3_25_0513001_213_161.png,36,24,18,NG
m065006tt1638-10a_L3_25_0513001_213_162.png,34,20,20,NG
m065006tt1638-10a_L3_25_0513001_213_163.png,37,24,29,NG
m065006tt1638-10a_L3_25_0513001_213_164.png,28,21,31,NG
m065006tt1638-10a_L3_25_0513001_213_168.png,11,20,14,NG
m065006tt1638-10a_L3_25_0513001_213_170.png,27,4,17,NG
m065006tt1638-10a_L3_25_0513001_213_174.png,42,23,11,NG
m065006tt1638-10a_L3_25_0513001_213_176.png,28,20,25,NG
m065006tt1638-10a_L3_25_0513001_213_177.png,27,18,30,NG
m065006tt1638-10a_L3_25_0513001_213_185.png,39,29,16,NG
m065006tt1638-10a_L3_25_0513001_213_189.png,20,17,13,NG
m065006tt1638-10a_L3_25_0513001_213_191.png,31,28,28,NG
m065006tt1638-10a_L3_25_0513001_213_193.png,12,23,36,NG
m065006tt1638-10a_L3_25_0513001_213_44.png,37,25,25,NG
m065006tt1638-10a_L3_25_0513001_213_53.png,43,24,23,NG
m065006tt1638-10a_L3_25_0513001_213_55.png,43,23,21,NG
m065006tt1638-10a_L3_25_0513001_213_56.png,33,20,20,NG
m065006tt1638-10a_L3_25_0513001_213_57.png,26,24,22,NG
m065006tt1638-10a_L3_25_0513001_213_61.png,35,23,28,NG
m065006tt1638-10a_L3_25_0513001_213_64.png,34,24,28,NG
m065006tt1638-10a_L3_25_0513001_213_65.png,29,28,28,NG
m065006tt1638-10a_L3_25_0513001_213_68.png,32,23,18,NG
m065006tt1638-10a_L3_25_0513001_213_70.png,39,24,32,NG
m065006tt1638-10a_L3_25_0513001_213_71.png,38,25,26,NG
m065006tt1638-10a_L3_25_0513001_213_72.png,40,24,27,NG
m065006tt1638-10a_L3_25_0513001_213_73.png,32,29,29,NG
m065006tt1638-10a_L3_25_0513001_213_74.png,35,22,23,NG
m065006tt1638-10a_L3_25_0513001_213_75.png,42,21,29,NG
m065006tt1638-10a_L3_25_0513001_213_76.png,25,17,26,NG
m065006tt1638-10a_L3_25_0513001_213_82.png,26,17,28,NG
m065006tt1638-10a_L3_25_0513001_213_83.png,26,20,25,NG
m065006tt1638-10a_L3_25_0513001_213_84.png,32,21,16,NG
m065006tt1638-10a_L3_25_0513001_213_85.png,32,21,27,NG
m065006tt1638-10a_L3_25_0513001_213_86.png,38,24,19,NG
m065006tt1638-10a_L3_25_0513001_213_88.png,41,26,25,NG
m065006tt1638-10a_L3_25_0513001_213_89.png,36,20,30,NG
m065006tt1638-10a_L3_25_0513001_213_90.png,20,2,20,NG
m065006tt1638-10a_L3_25_0513001_213_96.png,42,25,13,NG
m065006tt1638-10a_L3_25_0513001_219_44.png,56,4,12,NG
m065006tt1638-10a_L3_25_0513001_232_13.png,28,15,7,NG
m065006tt1638-10a_L3_25_0513001_507_10.png,16,28,20,NG
m065006tt1638-10a_L3_25_0513001_507_21.png,58,3,39,NG
m065006tt1638-10a_L3_25_0513001_507_23.png,37,24,23,NG
m065006tt1638-10a_L3_25_0513001_507_27.png,41,21,19,NG
m065006tt1638-10a_L3_25_0513001_507_30.png,52,4,38,NG
m065006tt1638-10a_L3_25_0513001_507_31.png,41,16,19,NG
m065006tt1638-10a_L3_25_0513001_507_32.png,41,11,17,NG
m065006tt1638-10a_L3_25_0513001_507_33.png,43,4,19,NG
m065006tt1638-10a_L3_25_0513001_507_34.png,36,4,23,NG
m065006tt1638-10a_L3_25_0513001_507_36.png,41,27,20,NG
m065006tt1638-10a_L3_25_0513001_507_38.png,30,27,19,NG
m065006tt1638-10a_L3_25_0513001_507_41.png,52,3,33,NG
m065006tt1638-10a_L3_25_0513001_507_43.png,27,5,18,NG
m065006tt1638-10a_L3_25_0513001_507_44.png,27,5,21,NG
m065006tt1638-10a_L3_25_0513001_507_46.png,29,26,16,NG
m065006tt1638-10a_L3_25_0513001_507_47.png,22,4,23,NG
m065006tt1638-10a_L3_25_0513001_507_48.png,21,4,12,NG
m065006tt1638-10a_L3_25_0513001_507_50.png,37,24,27,NG
m065006tt1638-10a_L3_25_0513001_507_53.png,50,4,35,NG
m065006tt1638-10a_L3_25_0513001_507_54.png,29,3,22,NG
m065006tt1638-10a_L3_25_0513001_507_55.png,42,3,21,NG
m065006tt1638-10a_L3_25_0513001_507_56.png,36,33,18,NG
m065006tt1638-10a_L3_25_0513001_507_61.png,44,4,20,NG
m065006tt1638-10a_L3_25_0513001_507_69.png,33,4,22,NG
m065006tt1638-10a_L3_25_0513001_507_8.png,45,16,20,NG
m065006tt1638-10a_L3_25_0513001_521_56.png,36,9,29,NG
m065006tt1638-10a_L4_25_0513002_301_17.png,50,16,28,NG
m065006tt1638-10a_L4_25_0513002_301_27.png,50,15,24,NG
m065006tt1638-10a_L4_25_0513002_301_28.png,50,12,25,NG
m065006tt1638-10a_L4_25_0513002_363_22.png,11,20,14,NG
m065006tt1638-10a_L4_25_0513002_366_6.png,11,15,29,NG
m065006tt1638-10a_L4_25_0513002_372_11.png,10,16,36,NG
m065006tt1638-10a_L4_25_0513002_372_16.png,7,9,20,NG
m065006tt1638-10a_L4_25_0513002_372_20.png,22,31,14,NG
m066006tt2670-01c_L3_22_0516002_1025_4.png,53,5,27,NG
m066006tt2670-01c_L3_22_0516002_1025_5.png,54,4,24,NG
m066006tt2670-01c_L3_22_0516002_1025_6.png,53,4,22,NG
m066006tt2670-01c_L3_22_0516002_1441_22.png,20,12,22,NG
m066006tt2670-01c_L3_22_0516002_38_14.png,35,30,25,NG
m16jd62am1_SIG12-BOT_11-25L_12-21-03c-gs-3a1_361_34.png,16,47,11,NG
m16jd62am1_SIG12-BOT_11-25L_12-21-03c-gs-3a1_361_39.png,4,7,11,NG
